"﻿""dateOfSleep""";duration;efficiency;endTime;infoCode;isMainSleep;levels__data__dateTime;levels__data__level;levels__data__seconds;levels__summary__|;levels__summary__|__count;levels__summary__|__minutes;levels__|;levels__||;levels__||__count;levels__||__minutes;levels__||__thirtyDayAvgMinutes;levels__|__dateTime;levels__|__level;levels__|__seconds;logId;logType;minutesAfterWakeup;minutesAsleep;minutesAwake;minutesToFallAsleep;startTime;timeInBed;type
;;;;;;2025-03-18T21:14:30.000;awake;60;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-03-18T21:15:30.000;asleep;1020;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-03-18T21:32:30.000;restless;60;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-03-18T21:33:30.000;asleep;900;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-03-18T21:48:30.000;restless;60;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-03-18T21:49:30.000;asleep;7500;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-03-18T23:54:30.000;restless;60;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-03-18T23:55:30.000;asleep;6060;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-03-19T01:36:30.000;restless;60;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-03-19T01:37:30.000;asleep;5820;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-03-19T03:14:30.000;restless;120;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-03-19T03:16:30.000;asleep;120;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-03-19T03:18:30.000;restless;60;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-03-19T03:19:30.000;asleep;2100;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-03-19T03:54:30.000;restless;60;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-03-19T03:55:30.000;asleep;60;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-03-19T03:56:30.000;restless;60;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-03-19T03:57:30.000;asleep;60;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-03-19T03:58:30.000;restless;60;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-03-19T03:59:30.000;asleep;9060;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-03-19T06:30:30.000;restless;60;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-03-19T06:31:30.000;asleep;3720;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-03-19T07:33:30.000;restless;60;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-03-19T07:34:30.000;asleep;3900;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-03-19T08:39:30.000;restless;180;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-03-19T08:42:30.000;awake;420;;;;;;;;;;;;;;;;;;;;
18/03/2025;40440000;96;2025-03-18T08:35:30.000;0;True;;;;;;;data;;;;;2025-03-17T21:21:00.000;wake;600;48687074964;auto_detected;4;598;76;0;2025-03-17T21:21:00.000;674;stages
;;;;;;;;;;;;;;;;;2025-03-17T21:31:00.000;deep;2430;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T22:11:30.000;light;1710;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T22:40:00.000;rem;270;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T22:44:30.000;light;2250;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T23:22:00.000;deep;1260;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T23:43:00.000;light;240;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T23:47:00.000;rem;330;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T23:52:30.000;light;660;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T00:03:30.000;wake;1410;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T00:27:00.000;light;4380;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T01:40:00.000;rem;1440;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T02:04:00.000;light;5460;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T03:35:00.000;rem;450;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T03:42:30.000;wake;420;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T03:49:30.000;light;1050;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T04:07:00.000;rem;1530;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T04:32:30.000;light;4140;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T05:41:30.000;rem;2640;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T06:25:30.000;light;3150;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T07:18:00.000;rem;1290;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T07:39:30.000;light;540;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T07:48:30.000;rem;420;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T07:55:30.000;light;1470;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T08:20:00.000;rem;390;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T08:26:30.000;wake;540;;;;;;;;;
;;;;;;;;;;;;shortData;;;;;2025-03-17T22:11:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T22:45:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T22:51:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T22:54:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T22:58:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T23:08:30.000;wake;180;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T23:14:00.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T23:41:30.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T23:44:30.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T23:52:30.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T00:29:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T00:46:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T01:15:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T01:35:30.000;wake;120;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T01:43:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T01:50:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T02:07:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T03:27:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T03:34:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T04:04:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T04:46:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T05:46:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T06:37:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T07:04:30.000;wake;120;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T07:11:30.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T07:38:00.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T08:04:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T08:11:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-18T08:15:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;summary;deep;2;59;74;;;;;;;;;;;;
;;;;;;;;;;;;;light;33;396;262;;;;;;;;;;;;
;;;;;;;;;;;;;rem;12;143;138;;;;;;;;;;;;
;;;;;;;;;;;;;wake;33;76;50;;;;;;;;;;;;
17/03/2025;38400000;97;2025-03-17T07:51:30.000;0;True;;;;;;;data;;;;;2025-03-16T21:11:00.000;wake;600;48679267334;auto_detected;0;574;66;0;2025-03-16T21:11:00.000;640;stages
;;;;;;;;;;;;;;;;;2025-03-16T21:21:00.000;light;930;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T21:36:30.000;deep;810;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T21:50:00.000;light;540;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T21:59:00.000;deep;1080;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T22:17:00.000;light;1410;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T22:40:30.000;deep;390;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T22:47:00.000;light;1800;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T23:17:00.000;deep;1350;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T23:39:30.000;light;120;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T23:41:30.000;rem;1470;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T00:06:00.000;light;1470;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T00:30:30.000;deep;330;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T00:36:00.000;light;270;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T00:40:30.000;rem;1260;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T01:01:30.000;light;420;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T01:08:30.000;rem;1530;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T01:34:00.000;light;2970;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T02:23:30.000;rem;5280;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T03:51:30.000;light;2550;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T04:34:00.000;rem;1170;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T04:53:30.000;light;3900;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T05:58:30.000;wake;270;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T06:03:00.000;rem;270;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T06:07:30.000;wake;960;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T06:23:30.000;light;3870;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T07:28:00.000;rem;840;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T07:42:00.000;light;240;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T07:46:00.000;wake;330;;;;;;;;;
;;;;;;;;;;;;shortData;;;;;2025-03-16T21:52:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T22:17:00.000;wake;120;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T22:47:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T23:09:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T23:40:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T00:07:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T00:35:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T00:46:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T00:52:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T00:56:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T01:02:00.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T01:18:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T01:33:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T01:59:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T02:21:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T02:43:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T02:56:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T03:53:00.000;wake;120;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T04:10:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T04:13:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T04:18:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T04:28:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T04:56:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T05:47:30.000;wake;150;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T06:26:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T06:37:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T06:46:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T06:51:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T07:09:00.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T07:20:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T07:24:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T07:39:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-17T07:43:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;summary;deep;5;65;76;;;;;;;;;;;;
;;;;;;;;;;;;;light;35;317;253;;;;;;;;;;;;
;;;;;;;;;;;;;rem;14;192;129;;;;;;;;;;;;
;;;;;;;;;;;;;wake;37;66;48;;;;;;;;;;;;
16/03/2025;23760000;98;2025-03-16T08:11:00.000;0;True;;;;;;;data;;;;;2025-03-16T01:35:00.000;wake;270;48669771060;auto_detected;0;364;32;0;2025-03-16T01:35:00.000;396;stages
;;;;;;;;;;;;;;;;;2025-03-16T01:39:30.000;light;150;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T01:42:00.000;deep;3900;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T02:47:00.000;light;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T02:47:30.000;rem;1110;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T03:06:00.000;light;3060;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T03:57:00.000;rem;2100;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T04:32:00.000;light;2640;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T05:16:00.000;wake;270;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T05:20:30.000;light;1620;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T05:47:30.000;rem;900;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T06:02:30.000;light;2910;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T06:51:00.000;rem;1500;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T07:16:00.000;light;2790;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T08:02:30.000;wake;510;;;;;;;;;
;;;;;;;;;;;;shortData;;;;;2025-03-16T02:46:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T03:05:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T03:21:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T03:29:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T03:40:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T03:50:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T04:42:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T04:46:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T05:22:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T05:24:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T05:30:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T05:41:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T05:45:30.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T06:01:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T06:05:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T06:36:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T06:48:30.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T07:19:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T07:38:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-16T07:56:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;summary;deep;1;65;78;;;;;;;;;;;;
;;;;;;;;;;;;;light;24;207;262;;;;;;;;;;;;
;;;;;;;;;;;;;rem;4;92;136;;;;;;;;;;;;
;;;;;;;;;;;;;wake;23;32;51;;;;;;;;;;;;
15/03/2025;35700000;98;2025-03-15T08:32:00.000;0;True;;;;;;;data;;;;;2025-03-14T22:37:00.000;wake;300;48661729320;auto_detected;0;535;60;0;2025-03-14T22:37:00.000;595;stages
;;;;;;;;;;;;;;;;;2025-03-14T22:42:00.000;deep;360;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T22:48:00.000;light;900;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T23:03:00.000;deep;1800;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T23:33:00.000;light;660;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T23:44:00.000;wake;390;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T23:50:30.000;light;570;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T00:00:00.000;deep;750;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T00:12:30.000;light;270;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T00:17:00.000;deep;1350;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T00:39:30.000;light;1590;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T01:06:00.000;rem;510;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T01:14:30.000;light;4260;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T02:25:30.000;deep;390;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T02:32:00.000;light;690;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T02:43:30.000;rem;1410;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T03:07:00.000;deep;300;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T03:12:00.000;light;1110;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T03:30:30.000;rem;300;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T03:35:30.000;light;1440;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T03:59:30.000;wake;240;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T04:03:30.000;light;1110;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T04:22:00.000;rem;2340;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T05:01:00.000;light;2280;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T05:39:00.000;deep;420;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T05:46:00.000;light;2100;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T06:21:00.000;rem;2700;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T07:06:00.000;light;1830;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T07:36:30.000;rem;1620;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T08:03:30.000;light;1020;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T08:20:30.000;wake;600;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T08:30:30.000;light;90;;;;;;;;;
;;;;;;;;;;;;shortData;;;;;2025-03-14T22:47:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T22:51:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T22:56:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T22:59:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T23:03:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T23:31:00.000;wake;120;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T23:35:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T23:38:30.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T00:11:00.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T00:38:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T00:45:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T00:54:30.000;wake;120;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T01:14:30.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T01:36:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T01:39:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T02:03:00.000;wake;150;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T02:32:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T03:12:00.000;wake;120;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T04:22:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T04:43:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T04:53:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T04:58:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T05:46:00.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T06:25:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T07:08:30.000;wake;120;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T07:12:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T07:21:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T08:00:30.000;wake;180;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T08:11:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T08:14:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-15T08:17:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;summary;deep;7;83;77;;;;;;;;;;;;
;;;;;;;;;;;;;light;31;310;250;;;;;;;;;;;;
;;;;;;;;;;;;;rem;11;142;135;;;;;;;;;;;;
;;;;;;;;;;;;;wake;35;60;49;;;;;;;;;;;;
14/03/2025;26940000;98;2025-03-14T09:58:00.000;0;True;;;;;;;data;;;;;2025-03-14T02:29:00.000;wake;240;48650974040;auto_detected;0;416;33;0;2025-03-14T02:29:00.000;449;stages
;;;;;;;;;;;;;;;;;2025-03-14T02:33:00.000;light;1560;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T02:59:00.000;deep;2640;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T03:43:00.000;light;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T03:44:30.000;rem;450;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T03:52:00.000;wake;450;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T03:59:30.000;light;210;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T04:03:00.000;deep;810;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T04:16:30.000;light;450;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T04:24:00.000;deep;480;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T04:32:00.000;light;2340;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T05:11:00.000;rem;1320;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T05:33:00.000;light;3420;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T06:30:00.000;rem;1410;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T06:53:30.000;light;1170;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T07:13:00.000;deep;420;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T07:20:00.000;light;1050;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T07:37:30.000;rem;1050;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T07:55:00.000;light;3480;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T08:53:00.000;rem;2190;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T09:29:30.000;light;1710;;;;;;;;;
;;;;;;;;;;;;shortData;;;;;2025-03-14T02:44:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T02:48:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T02:54:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T03:42:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T04:15:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T04:18:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T04:32:00.000;wake;150;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T04:48:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T05:10:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T05:22:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T05:35:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T05:52:30.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T06:03:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T06:21:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T06:25:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T07:03:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T07:27:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-14T07:31:00.000;wake;60;;;;;;;;;
